Before,During,After
BBP,BBBPPP,PBP
PBP,BBBPPPBBB,PBP
BBP,BBBPPP,PBP
PPB,PPP,BPB
PPB,PPP,BBP
PPB,PPP,BPP
BBP,BBB,PBP
PPP,BBBPPP,PBP
PPB,PPP,BBP
P,BBB,PPB
PPB,PPP,BPP
PPB,PPP,BPB
PPB,PPP,BPB
PBP,BBB,PBP
BP,BBB,PPB
BBP,BBB,PBP
PPB,PPPBBB,PBP
BPB,PPP,BPP
P,BBB,PBB
BBP,BBBPPP,PPB
BPB,PPP,BPP
PPB,PPP,BBP
,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PBP
,BBB,PBP
BPB,PPP,BBP
BBP,BBBPPP,PPB
PBP,BBB,PBP
BPB,PPP,BPP
BBP,BBB,PBB
PBP,BBB,PBP
BPB,PPP,BPB
BBP,BBB,PPB
PBP,BBB,PBB
PB,PPPBBB,PBP
BPB,PPPBBB,PBB
PPP,BBB,PBP
BPB,PPP,BBP
BPB,PPP,BBP
PPP,BBB,PBP
BBP,BBB,PBB
BBP,BBB,PBB
,BBBPPPPPP,PBP
PBP,BBB,PPB
,BBB,PBP
PPB,PPPBBBPPP,BBP
BBP,BBB,PPB
BBP,BBB,PBB
BBB,PPPBBBBBBPPP,PPB
PBP,BBB,PBP
BBB,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BPP
PPP,BBB,PBP
BBP,BBB,PPB
BPB,PPPBBB,BBP
BPB,PPP,BPP
,BBB,PBP
PBP,BBBPPP,PPB
,PPPBBB,PBP
PBP,BBB,PBP
BBP,BBB,PPB
PPB,PPPBBBPPP,BPP
PPB,PPP,BPP
PBP,BBB,PPB
BBB,PPPBBB,BBP
PPB,PPPBBBPPPBBBBBB,PPB
PPB,PPPBBBBBB,PPB
,BBB,PBP
BPB,PPP,BPB
BPB,PPP,BBP
BP,BBB,PBP
BBP,BBB,PPB
BPB,PPP,BPP
,PPP,BBP
BBP,BBB,PPB
,BBB,PBB
BBP,BBB,PBB
BPB,PPP,BPP
BPB,PPP,BBP
PPP,BBB,PBB
BBB,PPP,BPP
BPB,PPP,BBP
BBB,PPPBBBBBB,BBP
PPB,PPP,BBP
PPP,BBB,PBP
BPB,PPP,BPP
PPP,BBB,PPB
PBP,BBB,PPB
BBB,PPPBBB,PBB
PPP,BBB,PBB
PPB,PPP,BPP
PPB,PPP,BBP
P,BBB,PBB
BBP,BBB,PBB
,BBB,PPB
PPP,BBB,PBB
PBP,BBBPPP,PBP
BBP,BBBPPP,PBB
PPP,BBBPPPBBB,PBB
PPB,PPPBBB,PPB
PPP,BBB,PBB
PBP,BBBPPP,BBP
PPP,BBB,PBB
PBP,BBB,PBP
,BBB,PPB
PBP,BBBPPP,PPB
PPB,PPP,BPB
BBP,BBBPPP,PBB
PPB,PPPBBB,BBP
BBB,PPPBBB,PBB
PPB,PPP,BPP
BBP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
BPB,PPP,BBP
BBB,PPP,BPP
PBP,BBBPPP,BBP
BPB,PPP,BBP
,BBBPPPPPPBBB,PBP
PPP,BBB,PPB
PPP,BBB,PPB
PPB,PPP,BPP
BBB,PPP,BBP
PPP,BBB,PBB
BBP,BBB,PPB
BBP,BBBPPP,PBP
PPB,PPP,BPB
BPB,PPP,BPB
BPB,PPP,BBP
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PBP
BP,BBB,PPB
PBP,BBBPPP,B
P,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BPP
PBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBB
PBP,BBBPPPBBB,PPB
BBP,BBBPPP,BBP
PPP,BBB,PBB
BPB,PPP,BBP
PPB,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PBP
BPB,PPP,BPB
BBB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
BPB,PPP,BPB
PBP,BBB,PBP
PPP,BBBPPP,BBP
BBP,BBBPPPBBBPPPBBB,PPB
P,BBB,PBP
PPB,PPP,BBP
PPP,BBBPPPPPP,PBB
PPP,BBB,PPB
BP,BBBPPP,PBP
PBP,BBB,PBB
BBP,BBBPPPBBB,PPB
PBP,BBB,PPB
,BBB,PBB
BBB,PPPBBBPPPBBB,BPB
BBP,BBB,PBB
BBP,BBBPPPPPPBBBBBB,PBP
BPB,PPPBBB,PBP
BPB,PPP,BBP
PBP,BBB,PBB
PBP,BBB,PBP
BPB,PPP,BPP
BBB,PPP,BBP
PPP,BBB,PBB
BBB,PPP,BPB
PBP,BBB,PPB
BP,BBB,PBP
PPB,PPP,BBP
,BBB,PBP
PPB,PPP,BPP
BPB,PPPBBB,BPB
BPB,PPP,BBP
PPB,PPP,BBP
BBB,PPP,BPP
BBB,PPPBBB,BBP
BPB,PPP,BBP
BBB,PPPBBB,PPB
PPB,PPPBBB,BBP
PB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PPB
BBP,BBB,PBB
BBP,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BBP
PPP,BBB,PBP
BPB,PPP,BPP
PPB,PPPBBB,PBP
BPB,PPP,BBP
PPP,BBB,PPB
PPB,PPPBBB,BPB
PBP,BBB,PBP
PBP,BBB,PBB
BBP,BBB,PPB
BBP,BBBPPP,PBB
PBP,BBBPPP,BPB
,BBB,PBB
BBP,BBBPPP,PBB
PPP,BBBPPP,BPB
BBP,BBBPPP,BPP
PPB,PPP,BPP
PBP,BBBPPP,BPP
PBP,BBB,PBP
BBP,BBB,PBB
PPP,BBBPPP,PBB
PPP,BBBPPPPPPBBBBBBBBBBBBPPP,PPB
BPB,PPP,BPP
PPB,PPPBBB,
BBB,PPP,BPP
BPB,PPP,BPP
PBP,BBBPPP,PPB
PPB,PPP,BPP
BBP,BBB,PBP
PPP,BBB,PPB
PPB,PPP,BPP
PBP,BBBPPPPPP,PBB
PPB,PPP,BPP
BBB,PPP,BPP
PBP,BBBPPPPPPBBB,BPB
BBP,BBB,PPB
PBP,BBB,PBB
BBP,BBB,PPB
PPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
BBP,BBB,PPB
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBBPPP,BBP
BBP,BBB,PPB
PBP,BBB,PPB
BPB,PPP,BBP
BPB,PPP,BPP
BPB,PPP,BPP
,PPP,BBP
PPB,PPP,BBP
PPP,BBB,PBP
BP,BBB,PPB
BPB,PPPBBBPPP,BPB
BPB,PPP,BPB
PBP,BBB,PBP
BBP,BBB,PBP
BPB,PPPBBB,BPB
PBP,BBB,PBP
BBP,BBB,PBP
BPB,PPPBBB,BPB
PBP,BBB,PBP
BPB,PPP,BPB
PPP,BBBPPP,BPP
PPB,PPPBBBPPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
,PPP,BBP
PBP,BBBPPP,BBP
PPB,PPPBBB,PBP
BBP,BBB,PBP
PPB,PPP,BPB
PBP,BBB,PBB
BBP,BBB,PBP
BBB,PPP,BPB
BPB,PPPBBB,BPP
PPB,PPP,BBP
PPP,BBB,PBB
PPB,PPP,BPB
BBP,BBB,PBP
PBP,BBB,PBP
PPP,BBBPPP,BPP
PPB,PPP,BPP
BBB,PPP,BBP
BPB,PPPBBB,B
PBP,BBBPPPPPP,BPP
PPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PBB
BPB,PPP,BPB
BPB,PPPBBB,BPP
PBP,BBB,PBB
BBB,PPP,BBP
PBP,BBB,PBB
BBP,BBB,PBP
PPP,BBB,PPB
BBP,BBB,PPB
,PPP,BBP
BBB,PPP,BBP
,BBB,PBB
BBP,BBBPPPPPP,PPB
BBB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PPB
BBB,PPP,BPB
BBP,BBB,PBP
BBP,BBB,PBB
BBP,BBB,PBB
BBB,PPP,BBP
PBP,BBB,PBB
PPP,BBBPPP,B
PBP,BBB,PBB
BBP,BBB,PBB
BBB,PPP,BBP
BPB,PPP,BPB
PPB,PPPBBBBBB,BBP
PBP,BBBPPPBBBBBB,PBP
PPP,BBB,PBP
BPB,PPPBBB,PBP
BPB,PPP,BPP
,PPPBBB,BPB
PBP,BBB,PPB
PBP,BBB,PPB
BBP,BBBPPPBBB,BBP
PBP,BBBPPP,PPB
BPB,PPP,BPB
,PPP,BBP
BBP,BBBPPPPPP,PBB
BBB,PPP,BPP
PB,PPPBBBPPP,BBP
PBP,BBB,PBP
PBP,BBBPPPBBB,BPB
BBP,BBB,PBP
BPB,PPP,BPB
PBP,BBB,PPB
BBB,PPP,BBP
BBB,PPP,BPP
PPB,PPPBBBBBB,BBP
BBP,BBB,PBP
,BBB,PBP
PBP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BPB
BBP,BBBPPP,BPB
BBB,PPP,BPB
BP,BBB,PPB
BBP,BBBPPP,BPP
PPB,PPPBBBPPP,BPB
PBP,BBB,PBP
PBP,BBBPPPPPP,PPB
BPB,PPP,BBP
PPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PPB
P,BBB,PPB
BBB,PPP,BBP
,BBB,PBP
B,PPP,BBP
PBP,BBB,PBP
BPB,PPP,BBP
P,BBBPPP,PPB
PPB,PPP,BPP
BPB,PPP,BPP
BBB,PPP,BPB
PBP,BBB,PBP
BPB,PPP,BBP
,PPP,BPB
PBP,BBB,PBP
P,BBBPPP,BPB
,PPPBBB,BPP
BPB,PPP,BPP
BPB,PPP,BPP
PPB,PPPBBB,PBP
BPB,PPP,BPB
BPB,PPPBBBBBB,BPB
BPB,PPP,BPB
PBP,BBB,PBB
BPB,PPPBBBBBB,PBP
PBP,BBBPPPBBB,PBB
PPP,BBB,PBP
PPP,BBB,PBB
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BPP
BBB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
PPB,PPPBBBBBBPPP,BBP
PBP,BBB,PBB
BBP,BBB,PBB
PPB,PPP,BBP
BPB,PPPBBB,PBP
BPB,PPP,BPB
PPB,PPP,BBP
PBP,BBB,PBP
BBB,PPP,BBP
PBP,BBB,PBP
PBP,BBB,PBB
P,BBB,PBP
BPB,PPPBBBPPPPPP,BBP
BBP,BBBPPP,PPB
BPB,PPP,BBP
PPP,BBBPPP,PBB
PPB,PPP,BPB
BBB,PPPBBBPPP,BPP
PPB,PPP,BPB
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPB
PPB,PPP,BPB
BBP,BBB,PBP
BPB,PPPBBB,BPB
BPB,PPPBBB,
PPB,PPP,BPB
PBP,BBB,PPB
BBB,PPP,BBP
BBP,BBB,PBB
BBB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PPB
BPB,PPP,BPP
BBP,BBB,PPB
PPP,BBBPPPPPPBBB,BPB
BPB,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BPB
PBP,BBB,PPB
BBP,BBBPPP,BPP
BBB,PPPBBB,BBP
PPB,PPPBBBPPP,PBP
BPB,PPP,BPB
PPP,BBB,PBP
BPB,PPP,BPB
PPP,BBB,PPB
BBP,BBB,PBP
PBP,BBB,PBB
BBP,BBB,PPB
BBB,PPP,BPP
BPB,PPPBBB,PPB
PBP,BBB,PPB
BPB,PPPBBBPPP,PBB
PPB,PPP,BBP
BBP,BBB,PPB
BBB,PPP,BPP
BBP,BBBPPPBBB,PBP
PBP,BBB,PPB
BPB,PPP,BBP
PPP,BBBPPPPPP,PBB
,PPP,BPB
PBP,BBB,PBB
PBP,BBBPPPBBB,BPP
PBP,BBB,PPB
PBP,BBB,PBP
PBP,BBB,PBB
,BBB,PBB
BPB,PPPBBB,BPB
BPB,PPP,BPP
PPB,PPP,BPB
BBP,BBB,PBB
BBP,BBB,PBP
,BBB,PBP
,BBBPPPPPP,PBB
BBB,PPP,BPP
BPB,PPP,BBP
PPB,PPP,BPB
PBP,BBB,PPB
PBP,BBB,PBP
PBP,BBBPPP,BBP
BPB,PPP,BBP
PBP,BBBPPP,PBB
BBB,PPP,BPP
B,PPPBBB,BPB
BBB,PPPBBB,PBB
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBB,PBP
BPB,PPP,BPB
BPB,PPPBBBPPPBBB,B
BBP,BBB,PBB
PBP,BBB,PBP
BPB,PPP,BPP
BBP,BBBPPP,PBB
BBP,BBBPPPPPPPPPBBB,PBP
PBP,BBB,PPB
PPB,PPPBBB,PBB
BBP,BBB,PBP
BBP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BPB
PBP,BBBPPP,PBB
PPP,BBB,PBB
BBP,BBB,PPB
PB,PPP,BBP
BBP,BBB,PBB
P,BBB,PBP
PBP,BBBPPP,PBB
BBP,BBB,PPB
PPP,BBB,PBP
PBP,BBB,PBP
BBP,BBBPPP,PBB
BBP,BBB,PBP
PPP,BBB,PPB
PPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PBP
BBP,BBB,PBP
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BPP
BPB,PPPBBB,PPB
PPB,PPPBBB,PPB
B,PPP,BPP
PPB,PPP,BPB
PPB,PPPBBB,PPB
PBP,BBB,PPB
PBP,BBB,PBP
BBP,BBB,PBB
B,PPP,BPP
PPB,PPPBBB,BPB
BBP,BBB,PBP
PPB,PPP,BPP
PB,PPP,BPP
BPB,PPP,BPB
BBP,BBB,PBP
PPP,BBBPPP,PBB
BPB,PPP,BPB
PBP,BBB,PPB
BPB,PPP,BBP
BPB,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PBB
BBB,PPP,BPP
BBB,PPPBBB,BPB
PBP,BBBPPP,PBP
BPB,PPP,BPB
PPP,BBB,PPB
PPB,PPP,BBP
BPB,PPPBBB,P
,PPPBBB,BPB
BPB,PPP,BPB
PBP,BBBPPP,PBB
BPB,PPP,BPP
PPB,PPP,BPB
BPB,PPP,BPB
PBP,BBB,PBP
PPP,BBB,PPB
BPB,PPPBBB,PBB
BPB,PPP,BPP
BBP,BBB,PPB
PPP,BBBPPP,PBB
PPP,BBB,PBB
P,BBB,PBP
PPP,BBBPPP,BBP
BBP,BBB,PBB
PBP,BBB,PBB
P,BBBPPP,PBB
PPB,PPPBBB,BPB
BBP,BBB,PBP
PBP,BBB,PPB
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BBP
BPB,PPP,BPB
PBP,BBB,PBB
BPB,PPP,BBP
BPB,PPP,BPP
PPB,PPPBBBBBB,PBB
BBP,BBB,PPB
PBP,BBBPPP,BBP
BPB,PPP,BPB
BPB,PPPBBBBBB,PPB
PPP,BBB,PPB
PPB,PPP,BBP
BPB,PPP,BBP
BBP,BBB,PPB
BBB,PPP,BPP
PBP,BBBPPP,BPP
BBP,BBB,PPB
PBP,BBB,PPB
BPB,PPPBBB,PBP
,BBB,PPB
PPB,PPP,BPP
PPB,PPP,BBP
BPB,PPPBBBPPP,PBB
BBB,PPP,BPP
PPB,PPP,BBP
PPP,BBBPPP,BPP
,BBB,PBP
PPP,BBB,PBB
BPB,PPP,BPB
BP,BBBPPP,PBP
BPB,PPP,BPP
,PPP,BPB
PPB,PPP,BPB
BBP,BBB,PBB
BBP,BBB,PBB
,BBB,PBP
PBP,BBB,PPB
PPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBP
PPB,PPP,BBP
P,BBB,PPB
PBP,BBB,PBB
PPP,BBBPPP,PBB
PBP,BBBPPP,BPP
PPB,PPP,BPB
BPB,PPPBBB,PPB
BBB,PPP,BBP
,BBB,PPB
PPB,PPPBBBBBB,
PBP,BBB,PBP
BBP,BBB,PPB
BBB,PPP,BPP
PPP,BBBPPPBBB,BPP
BBP,BBB,PPB
BPB,PPP,BPB
,PPP,BPP
PBP,BBB,PBP
BPB,PPP,BBP
,PPP,BBP
BBP,BBB,PBP
PPB,PPP,BPB
BPB,PPP,BPB
BPB,PPP,BPB
BBB,PPPBBB,BPP
BBP,BBBPPPBBB,PBB
BBB,PPP,BPB
BPB,PPP,BBP
,PPP,BPB
BPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBP
BPB,PPPBBB,PPB
BBP,BBBPPP,BPP
PPB,PPP,BPB
PPB,PPP,BPP
PPP,BBBPPP,BPB
PBP,BBB,PBP
PPB,PPP,BPP
PPB,PPPBBB,BPP
BBP,BBB,PPB
PPP,BBBPPPBBB,PPB
BPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
PBP,BBB,PBB
BBP,BBB,PPB
,PPP,BPB
PPB,PPP,BPB
PBP,BBB,PBB
BPB,PPP,BPP
PPP,BBB,PPB
BPB,PPP,BPB
PPP,BBB,PBP
,PPP,BPP
PBP,BBB,PBP
PPB,PPP,BBP
BPB,PPP,BBP
PBP,BBB,PBP
P,BBBPPPPPP,PBB
BBB,PPP,BPP
PPB,PPPBBB,P
B,PPP,BPB
PBP,BBB,PBB
,PPP,BPB
BBP,BBB,PPB
BBP,BBB,PBB
BBP,BBBPPP,BPB
PBP,BBB,PBB
P,BBB,PBB
PPB,PPP,BPP
,BBB,PBB
BPB,PPP,BPB
PPB,PPP,BPB
BPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
BPB,PPPBBB,BPB
PBP,BBB,PBB
BBP,BBB,PBP
PPB,PPP,BPP
BBP,BBB,PBP
BPB,PPPBBB,PBB
BBP,BBB,PBP
,BBB,PBP
PBP,BBB,PBP
PPP,BBBPPP,PPB
PBP,BBB,PBB
BBP,BBB,PPB
PBP,BBB,PBB
BPB,PPP,BPP
PPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPB
PPB,PPPBBB,BBP
BBB,PPP,BPP
PPB,PPP,BBP
PB,PPP,BPB
PPP,BBBPPP,PPB
BPB,PPP,BBP
PPP,BBB,PPB
PPB,PPP,BPB
BBP,BBB,PPB
PBP,BBB,PBP
BPB,PPPBBBPPP,BPP
BBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
BBP,BBB,PPB
BPB,PPPBBB,PPB
PPP,BBB,PPB
BBP,BBB,PBB
PPP,BBB,PPB
PPB,PPP,BBP
BBP,BBB,PPB
PPP,BBBPPP,BPP
BBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
BPB,PPP,BPB
BBB,PPP,BPP
PPB,PPP,BPB
PPB,PPP,BBP
BBP,BBB,PPB
BPB,PPPBBB,PBP
PPB,PPP,BPB
BP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BPB
PPB,PPPBBB,PBB
BBP,BBB,PBP
,PPP,BBP
BBB,PPP,BPB
PPB,PPPBBB,BPB
BP,BBB,PPB
BBB,PPP,BPB
BPB,PPPBBB,BBP
P,BBB,PPB
BBP,BBB,PPB
BPB,PPP,BBP
BBB,PPPBBB,PBP
BBP,BBBPPP,PBP
PBP,BBBPPPBBB,PBB
PPP,BBB,PBB
BBB,PPP,BBP
BPB,PPP,BPP
BPB,PPP,BPP
BBP,BBBPPPPPP,PBB
BPB,PPP,BPB
PPB,PPPBBB,BPP
BBB,PPP,BBP
BPB,PPP,BBP
PBP,BBBPPP,P
,PPP,BBP
BBP,BBB,PBP
BPB,PPPBBB,BPB
BPB,PPP,BPB
PBP,BBB,PPB
PBP,BBB,PBP
BPB,PPP,BPB
BPB,PPP,BBP
BBP,BBBPPP,BBP
BBP,BBB,PBB
BBP,BBBPPP,BPP
PPB,PPP,BBP
BPB,PPP,BPP
,PPP,BPP
BBP,BBB,PBP
PPB,PPP,BPP
PPB,PPP,BPP
B,PPP,BPP
PPP,BBBPPPBBB,BPP
PPP,BBB,PBP
BPB,PPP,BPB
PBP,BBB,PBP
PPP,BBB,PBB
B,PPPBBBBBB,BPP
PPP,BBB,PBB
BBB,PPPBBB,BPB
BPB,PPP,BPB
BPB,PPP,BBP
BPB,PPP,BBP
PPP,BBBPPP,PBB
B,PPP,BPP
PPB,PPPBBB,PBB
PBP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBB
BBP,BBB,PPB
PBP,BBBPPP,PBB
PBP,BBB,PPB
PBP,BBB,PBB
PPB,PPP,BPP
BBB,PPP,BPP
P,BBB,PPB
PBP,BBBPPPBBB,PPB
BPB,PPP,BBP
PBP,BBB,PBP
BPB,PPPBBB,BPB
PBP,BBB,PPB
PPP,BBB,PPB
BBB,PPP,BBP
PPB,PPP,BPB
,BBB,PBB
BBP,BBB,PPB
,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BPB
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBB,PPB
BBP,BBB,PPB
BPB,PPP,BBP
BPB,PPP,BPP
PPB,PPPBBB,PBP
BBP,BBB,PPB
BPB,PPP,BPP
BPB,PPP,BPP
PB,PPPBBBPPP,BPB
BPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BBP
PBP,BBB,PPB
PPB,PPPBBB,PPB
BBP,BBB,PBB
BBP,BBB,PPB
PBP,BBBPPP,BPB
PPP,BBB,PPB
,BBBPPP,BPP
PBP,BBBPPP,PPB
BPB,PPP,BPB
PPP,BBB,PBB
PPP,BBBPPP,BBP
BBP,BBB,PPB
BPB,PPP,BPP
PPP,BBB,PBP
BPB,PPP,BPB
BBB,PPP,BBP
PPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PPB
BBB,PPP,BBP
PBP,BBBPPP,BPP
PPP,BBBPPP,BBP
PBP,BBB,PBP
BPB,PPPBBB,PBB
BPB,PPPBBB,BPP
PPP,BBB,PPB
BPB,PPPBBB,BPP
BBB,PPPBBB,BPP
BBB,PPP,BPB
P,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PBB
PPB,PPP,BPP
PPB,PPP,BPB
PPB,PPP,BPB
BBB,PPP,BPB
BBB,PPP,BBP
PPB,PPP,BPP
PPP,BBBPPP,PPB
PBP,BBB,PBB
PBP,BBB,PBP
BBB,PPP,BBP
BBB,PPP,BBP
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PPB
PPB,PPPBBBPPP,BPP
,PPPBBB,BPP
PPP,BBB,PBP
BPB,PPP,BPB
PBP,BBB,PBP
,BBB,PPB
BBB,PPP,BPB
BBP,BBB,PPB
PPB,PPP,BPP
BPB,PPPBBB,BPP
BBB,PPPBBBPPP,BBP
,BBB,PPB
PBP,BBB,PBP
BBP,BBB,PBP
PPB,PPP,BPP
BPB,PPP,BPP
PPB,PPP,BPB
,BBB,PPB
PPB,PPP,BPP
PBP,BBB,PPB
BPB,PPPBBBPPP,BBP
BBP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BBP
BBB,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBB
PBP,BBB,PBB
,PPP,BPB
BBP,BBB,PBB
BBP,BBB,PBB
PBP,BBB,PPB
BBP,BBB,PPB
BBB,PPP,BPB
BBP,BBB,PBP
PBP,BBBPPP,BPB
,BBB,PBB
BBP,BBBPPP,PPB
,BBBPPPBBBPPP,PBP
PBP,BBB,PPB
PPP,BBBPPP,PBP
PBP,BBB,PBB
PPB,PPP,BBP
BBB,PPP,BPB
PBP,BBB,PPB
BBP,BBBPPP,PPB
PPB,PPP,BBP
PBP,BBBPPP,PPB
PPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PBB
BP,BBB,PBB
BPB,PPP,BPB
PPP,BBB,PPB
PPB,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PPB
BBP,BBBPPP,P
BPB,PPP,BPB
PBP,BBB,PBB
BBB,PPP,BPB
BPB,PPP,BPB
B,PPP,BPB
PBP,BBB,PPB
PPB,PPP,BPB
PBP,BBBPPP,PBB
PPB,PPPBBB,PBP
PPP,BBB,PPB
PBP,BBB,PBP
PBP,BBB,PPB
PBP,BBB,PBP
BPB,PPP,BPB
BPB,PPP,BPB
PBP,BBB,PBP
BBP,BBB,PPB
BBP,BBB,PBP
PPP,BBB,PBP
PBP,BBB,PPB
BBB,PPPBBBBBB,PPB
PPB,PPP,BBP
P,BBBPPP,PPB
BBP,BBBPPPPPPBBB,BPP
PBP,BBB,PPB
,BBB,PBB
PBP,BBB,PBP
BPB,PPPBBB,B
BPB,PPP,BBP
PBP,BBB,PBB
PB,PPP,BBP
BBP,BBB,PBP
BBP,BBB,PBP
,PPP,BBP
PPB,PPP,BBP
PBP,BBB,PBB
PBP,BBB,PPB
PPP,BBB,PBP
BBB,PPP,BPP
PPP,BBB,PBB
BBP,BBB,PPB
BBB,PPP,BPP
BBP,BBB,PPB
BBP,BBB,PBB
PPP,BBB,PBP
BPB,PPPBBB,PBB
,PPP,BPP
BBP,BBBPPP,PPB
PPP,BBBPPP,PBB
BBP,BBB,PBB
BBP,BBB,PBB
PPB,PPPBBB,PBB
PPB,PPPBBB,PBP
BBP,BBB,PPB
BPB,PPP,BPB
BPB,PPP,BPB
BBB,PPP,BBP
BBB,PPP,BBP
PPP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BBP
PPP,BBB,PBB
PBP,BBBPPP,
BPB,PPP,BPP
PPB,PPPBBB,BBP
BBP,BBB,PBP
BBB,PPPBBB,PBP
BPB,PPP,BPB
BBP,BBB,PBP
BBB,PPP,BPB
PBP,BBB,PBB
PPB,PPP,BPP
BPB,PPP,BBP
BPB,PPPBBB,PBB
PPB,PPP,BPB
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPP
BBB,PPP,BPP
BPB,PPP,BBP
BPB,PPP,BPB
PBP,BBB,PBB
BBP,BBBPPP,BPP
PBP,BBB,PPB
PPB,PPP,BBP
BBP,BBBPPPBBBBBBPPPBBB,PBP
PBP,BBB,PBB
BBP,BBBPPP,BBP
BPB,PPP,BBP
BBB,PPP,BPP
PBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
BPB,PPP,BPB
PPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PPB
,BBBPPP,BBP
BBP,BBB,PBP
BBP,BBB,PBB
BPB,PPP,BPB
PPB,PPP,BPP
BBP,BBB,PBB
BBB,PPP,BBP
PPB,PPP,BPP
BBB,PPP,BBP
PPB,PPP,BPP
PBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PBP
BBP,BBB,PPB
PPP,BBB,PPB
BPB,PPP,BPB
PBP,BBBPPP,PBP
PBP,BBB,PPB
BBB,PPPBBB,BPB
,PPP,BPB
PPP,BBB,PBB
PBP,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PPB
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBB,PPB
PBP,BBB,PPB
,PPP,BBP
PPP,BBB,PPB
BBP,BBBPPPPPP,PBB
PPP,BBB,PBP
BPB,PPP,BPB
PBP,BBB,PPB
BBB,PPP,BPP
BBB,PPP,BPP
BBB,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PBB
BPB,PPP,BPB
PBP,BBB,PBP
PBP,BBB,PBP
BPB,PPPBBB,BBP
PPP,BBB,PBB
BPB,PPP,BPB
BP,BBB,PPB
BBB,PPP,BPP
B,PPPBBB,BPB
BPB,PPP,BPB
PBP,BBB,PPB
BPB,PPP,BPB
BPB,PPPBBBBBB,P
BBP,BBB,PBB
BPB,PPP,BPP
BBP,BBBPPPPPPBBB,PBP
BBP,BBBPPP,BPB
PPB,PPPBBB,PBB
BBP,BBB,PPB
