13/12/2024,SA D01,PBBTBBBPBTBBPPBTPPPPBBPBPBBPBBPPBBBPBPBTPTPPBTBBPTPBTBPBPBBP
14/12/2024,SA D01,BPBPBBBPPBBBBPBTBBBPBPPBPPBBBBBBBPBBPPPPBBBBPBPPPBBB
14/12/2024,SA D01,BPPBPTPPPPPBPBTTTBBBBPPBBTPBBTBPPBBPPBPPPPBPBPPBPBPBBP
14/12/2024,SA D01,PTPBPBTBBBPTPBBPBPPTBBTPPBPPBBPPTBTBPPPPPPPBBBBBBPPPBBB
14/12/2024,SA D01,PBBTPPPBBPPPPBPBBBPBBPBPPBBPPPPPPBTBPPBPBPBBPPBBBPBB
14/12/2024,SA D01,BPPBBBBBBPBBBBBPPBPPPPTPBBBPBPPBBBTPBBPBBBPPBPBPBBBPPTP
14/12/2024,SA D01,BBPBBBPBPBPPPBTPBBBPBBPBBPBPPBTPPTPBPPBPBPPBPBBBPPPBTBP
14/12/2024,SA D01,BPPPPPPPPPPTBPPBBPBPBBPBBBTBBBBPPPBPBPPBBBBBBPBBBBBBBBPPPBBB
14/12/2024,SA D01,PTPPPBPBPBBBPPBPPPBPPPPBBPPPBBBPBBPBBBBBPBPPTBPTTTBPPBBBP
14/12/2024,SA D01,PPPBPPBBPBPBBBBBPTTBTTPBBPPPPPBBPBPPBTPBBPPTBPPPPPBTTPPBT
14/12/2024,SA D01,PBPBBTBBBBBBTPBPBBBBPTBBPBPPPPBBPPBBBTPPBBPBPBBPBPP
14/12/2024,SA D01,PTBPPPTBPBBPBBBPPBPTPBBPTPPBBPBBTPPBPPPPPPBPPBBPBBPBTPTPPPPP
14/12/2024,SA D01,PBBPBBPPPPBPBBBTPPPPBTBPPBBPPBBPBPBPPTBBBPPBBPPBPPBBBBPPPPBP
14/12/2024,SA D01,PBPBPBPTBPBBBBPBBBPPBBBBBBBPPBTPBBPTBPPBBPPTBPBPBPBPBBBPB
14/12/2024,SA D01,BBBPBPPPTPPPBTPPBTBPPPPPBPTTPBBTPTTTBPPPPTPBTPTBBTTBPBTP
14/12/2024,SA D01,BPPBBPTBBPPTPPBPBBPPBPPPBPPPBBPBBPBBBPPTPPPPBBPPBPTPBBTPPB
14/12/2024,SA D01,PBPBTBPPBPPBPBBBBBBTBBBBBTPPTBBPBBPBPPPBPBPBPBBB
14/12/2024,SA D01,BPBTPBBBBPBTPBPBBPPPBBBPPBBPPPBPBBPBTTBBPBPPBPBBBPPPPBBBBPP
14/12/2024,SA D01,BBBPBBPBPPPPBTBPPPTPBBPPBPBPPPPPPPBPTBBTPPBBBBBBPBPBBBBBP
14/12/2024,SA D01,BBPPTPBPBPBTBPPPBBTBBBPPTBTPPPPPTPTPBPPBPBBPPPPPTBBPBPPPBPPB
14/12/2024,SA D01,BTPBBBPPPPPBBPBBBBBBTPTBBBPBBBBTPBBPPPPPPPBBBBPBPBPBBPBBB
14/12/2024,SA D01,PBTTBBBPPBPPPBBPTBBBPTTPTPBBBPBPBPBPBPTPTBPPPBPBPB
14/12/2024,SA D01,PTPBBBPPPBPPPPBBPPPBPTBPPPPBBTTPPBPBBPBPPPPPPPPTPPBPTPPPP
14/12/2024,SA D01,BPPBBPPBPPBPPBPBBPPBPPTBBPPBBBBPPPPTPPPPBTBPBBPPTPBPPPPBPPP
14/12/2024,SA D01,BBPPPBBPPPBPBPBTPBPBPBBPBBPBBBPPPBBBBBPBTBBTBPPBPB
15/12/2024,SA D01,BBBPPPBBPBTPBBBBBPPPBPPPBTPTBBPBPBTTPBTPPBPTBPPPPBPPBPPBBBPP
15/12/2024,SA D01,BPBBPBBBBPPPBBBBBPBPTPBBBPPTPPPTPPTBBPBBTPPPTPTPBBBPBPB
15/12/2024,SA D01,BBTPBBBBPBPBPPBBPBPBBTBBTPTBBPBTPBPPPBPPPBBPPBBBBBPTBBPPBB
15/12/2024,SA D01,BBBBBBPPBBBBPBPPTBBBBBTPBBPBPBBBPBBTBPPBBBBBPBPBBTPTB
15/12/2024,SA D01,BPPBPBPBBBPBBPBPBPBBPPPBBBPBPPPBBBPBPBPBBBPBBPBPTP
15/12/2024,SA D01,PBPBPBBBPBTBBBBBPTBPPPBBBPBBBPBPBPPBBBPTPBBBBPBPPPTPPBPTTPB
15/12/2024,SA D01,BBPBPBPTPPPPBBPBBBPBTPBBBBPPBBBPBPPTBBPTPBPPPBBPBPTBTBPBBTP
15/12/2024,SA D01,PTBTPBBPBPBPBPBBBPBBPBPBPPPBBBPBPPPBBBBTPPPPPPPBBBPTPPT
15/12/2024,SA D01,BBPBBPBPBPPBPBTPPPBPPPBPPPBTBBBPPBBPBBBPPPPPPBPBPPPPBTBPTT
15/12/2024,SA D01,BPBPPPPPBPBBPBTBTBBBBBPPPPTPBPPBTTBPBTBPPBBPPPPBBBBBPBBBP
15/12/2024,SA D01,BBPBBPBBBBPPBPBPBPBBPBBTBBPPPPBPPPPBTPBBBPTBPBPPBPPPBPPP
15/12/2024,SA D01,TBTPBBPPBPPPBPTBBPTBTBTTPBBPTPPPPBBPPPBBBBPPPBPBPBPPPPBPPBB
15/12/2024,SA D01,PBBPPPBBPBBBTTPPBPBBBBBPPPBBPPPBTPPPBPPBPPTBPBPPPPPPBBBB
15/12/2024,SA D01,PBPPBBPPTPBBBBPPPBBBBBBPTBPPPBTBBPTBBBBBPPPPPPBBPBBBBPBBBBBP
15/12/2024,SA D01,BTBPPBBBPPPBPBBPBBPBBTPPBPBPBBBBBBPPBPBBBBPPPBTBTPBPPP
15/12/2024,SA D01,BBBBBPPTBBBPBPBTPPBBBPBPTPBPBPBPPTPPPBBBPPPBTBPPPBPBBPPPBTTP
4/12/2024,SA D02,PPPPPPBBTPBPPPTBPBPBPPTBPTBBBPPPBBPBBTTTBBBBPBPBPBPBPPBBBBBT
4/12/2024,SA D02,BBPPPPPBPPTPPPBPBBPTBBBPBBBPBBBBPPBTPBPPBPBBBPBBPBPBPPBBTP
4/12/2024,SA D02,TBBPPPPBBBBPBPPPBPPPPBBBPBBBBBPBPBBBBPBBPPBBPPBBPPPTP
4/12/2024,SA D02,PPBBBPPPPBTBPPBPPBPBBPBPBTTPBPTBPPPPBPPBPBPPBBBTPBPBBPPPPPT
4/12/2024,SA D02,BBPPBBPTPPBBPBPPPBBPBBBPPBPBPBPPPBTBPPBPBBTBPBPBPBBP
4/12/2024,SA D02,PPPBPPBPPPPBBBBBBPBBBTBPBTPBTPPPPPBBPPBBTBPBBPBTPPBBBBBBPPBT
4/12/2024,SA D02,BBPPBBPPPTTTBBTPPBPPPPPBPPPBBTPBPBTBTBBBBBBPBPPT
4/12/2024,SA D02,BBPBBPPBBPPPBTBBPPTPBBPBPBBBBBBBBPTBBBPBPBPTPPBBBBBPBBPBP
4/12/2024,SA D02,PTPBPBPPTPBTTBPBBPBPPBPPBBBPPPPPTPBPPPPPPBPPBBPTBPBPPPPBBPPB
4/12/2024,SA D02,BPBPPBTBBBBBBPPPPBBBBPBPPPTPBPBPPPBTPBPBPPPBBBPPPPB
4/12/2024,SA D02,BPTPPPPBPPBBPPPBPBBPPTTBBPBBPPPBBPPPBBPPPTPPPPBTTBBBBBPTBBB
4/12/2024,SA D02,PBBPPBBPPPBBBPBPPPTBBPPPPBPPBTPBPPBBBTPBPBBBPBBBPPBBPPBBBPB
4/12/2024,SA D02,PPPPPPPBPTBPPBBPBPBBBTBBPBPPPPBBBBBBPPBPPBPBBBBPPPTBBPP
5/12/2024,SA D02,BBBPBBBPBBPPPBBPPBBBPPBBPBBBPPBTBTBPBPBBPPBBPPPPTBBBPPBBT
5/12/2024,SA D02,PBPPPTBBPBTPTPBPBTBBPBBPPBPPBBPBPBBPBBBTBPBBBPBBPT
5/12/2024,SA D02,BPTPPPBPBBPPTTBPPPBPPPPPBBTBBPPBBBBBBBBBPPPPBBBTBPPPPPBBP
5/12/2024,SA D02,TBBBPPPBPTPBPPBPPTPBPBPBBBBBBPTPPPBPBBPPPBBPTBBPBBPPPPBPPT
5/12/2024,SA D02,BPBBPBPTBPPPPPBPPPPBPBPPBBBBPBBBBBPBPBPBPBBBPBBBPT
5/12/2024,SA D02,BPBBBPTBPPPPBPPPBPPPPPPBBTPBPBBPBPBBBTPBBBPPBPBBBPPBBBP
5/12/2024,SA D02,PPPBBBPBBTBBPPBBBBBTBTBPPTPPPPPBBPPBBBPBBBPPPPPPPPBBB
5/12/2024,SA D02,BPPPBBBBPBPBBBBPBBTPBBPPPBPBPTBBPPPTBBPPPPPPBBTPPBBTBTB
5/12/2024,SA D02,BPPBPPPBBTPBBBBBTPPPPBPPPPPPPBBPBBPPBPPPPPBBPPPPBPPPT
5/12/2024,SA D02,PPBPPBBPBBBPBPPPBBBBBTTBPBBPPBBBBPBPBPBPBPPPBPPPBBBPPBBPTP
5/12/2024,SA D02,BBPTBBTBPPTPPPPBBTBBPBBPPBBBTPBBPPPBPBBPBTBPPBBPBBPBPTBPP
5/12/2024,SA D02,PPPBPPBTBBBBBPPPPPBPBPBBPBPBPPPPBPBTBPPPPBTPBBBPBBBBTPBPBTPP
5/12/2024,SA D02,PPPPTTBTBPTBBPPTBPBPTPPTPPPBBPPPBPBPBPBBPBBBPTPBPTBTPPPP
5/12/2024,SA D02,PPBTBPBBPPPBBPBBPPBPBTPPPBPPTPBPBBBPTPBBBTPPPTBBBPPPBBPPB
5/12/2024,SA D02,PBBBPBBBBPBPBPBPPPBTPBBTBBBPBPPPPBBPPBTBTBBPBPTBBBBPPPPBPB
5/12/2024,SA D02,PPBPPPPBTBPPPBPPPPPBPBBTBPBBPBBPBPBBPPBPBBPPPBBBBBPPBPPTPP
5/12/2024,SA D02,BBPBPTTPBPPBBPBBPPBPPBPBBPPPPPPBPBBBPBBBTBBPBPBPBPBBBBBP
5/12/2024,SA D02,BPPPBBPBPBBBBBPPPPPPBBPBTBPPTBBBBPPPBPTBTPPBPBBPBBPPPBBPP
5/12/2024,SA D02,BPPBBBPBPBBPPBBPTBBBPTBPPPPBPBBPPBBBTBPBTBBBBPPBPBPBBPBBTB
5/12/2024,SA D02,BPPTBPPPBPTTPBPPPBPPTBBBBPBPBPBPBTBBPBBTPBPBBTBPPBBBBBPBPPPP
5/12/2024,SA D02,BPPBBTBBTBBTBPBBPPPPBPPPTBBTPPBBBBPPBBBBBPPPPTBBBPPPBBPPB
5/12/2024,SA D02,TBPPBTBPTBBPTBBBTPPBPBBTBPTBPPBTBPPBBTPPBPBPPPPTBPPBTP
5/12/2024,SA D02,BPBPBPPPBPBBBBBBPPPPPBPBTPBPBBTTPBPBTPTBPPPPPBPPPPPTPPB
5/12/2024,SA D02,BBPBBTPPBBBBPTBBBPBPBBBBTPBPBBTPBBPPBBBPBBPBBBTBPBBPB
6/12/2024,SA D02,PBBPPPPPBPTBBTPTPBBBPPPPPBPTPTPBBBTPPPPPBPBBTPBPBPTPBPB
6/12/2024,SA D02,PPBBBPPBTPBBPPPPTBPPPPBPBPPPBTPPBBBTTBPPBPBPPPBBPP
6/12/2024,SA D02,BPPBBPPPPPBBPBPBBPBPBTPPPPBBPBBBPBBPPTTBPPPPPPPBPBTPP
6/12/2024,SA D02,BPBPBBBTPBBPBBTPPPPBBPPBPPBPTBTPPBPBPPPBBPTPBBPBBBPBBBBPPBPP
6/12/2024,SA D02,BBTPBTTPBPBPBBBPPPPPPPBBBTPPTPTPTBPBTPPBBPPBPPBPBBPBPPBT
6/12/2024,SA D02,BBPBPBPBBPPBPBBPPBTPBTBPPBPBTPPBBPBPBPBPPTBBBBPTBBBPBPBBBBB
6/12/2024,SA D02,PPPBBPBPPBBPPPBBPPPPBBBBPPBPPBPTPPBBTPPPBPPPBPPTPPBPPP
6/12/2024,SA D02,BTPPBPPPPTBPTPPPBBPPTBBBBBPBBPPPBPBPBBTPTBBBPPBPPPPPPBPPPBB
6/12/2024,SA D02,TBBPBBTTBPTTBBTBBBBBBPBPBPPPPBPPPPBPPPBPBBBBBBTTPPBBBBBPPBP
6/12/2024,SA D02,BTPBPPBPPTBBBPPBPBPPPBPPBBPBPBTBBBBPBPPPPBBBBBTPBPBPPPPBBT
6/12/2024,SA D02,BBBPTPBPTBPPBBPBBBBPPTPBTPPBPBBBBBPPBBPPPTBBPTPBPPBP
6/12/2024,SA D02,PPPPPPTPBPBPPTBBBBBPPPPBBBPBPPTPBBTBPBBBTBPBBBPBPBTPPPP
6/12/2024,SA D02,BPBBPPBBPBBTTPPPBPBTPPPPBBPBBBPBBPBBBBTBPBPPPPPPBPPPPPPPBTBP
6/12/2024,SA D02,PPBBPBBPPBPBPTPPPPBTPPPBPPPBBPPBPTBBPBBBPTBPPTBBBPPTBBBB
6/12/2024,SA D02,BPPTBBBBBPBTBPPPPPPPPBPPPBBBBPBBBBBPBPBPBBBBBPTTPPB
6/12/2024,SA D02,PBPTPBPBPBPTPPBBBPBPBBBPBPBPBTPBBBTPPPTPBBPPBBTBTBBBTPPP
6/12/2024,SA D02,BBTPBPTBTPPPPPBPBTBPPBPPBBTBTBBBPBBPPBPBBBPPPPBBBPBBPBTBTTPB
6/12/2024,SA D02,BPPPBBBPTPBBPTBPTBPPTTPPPPBPPPBBPPBPPBBTBPPPTPTTBPPPTBBP
6/12/2024,SA D02,PPPPBPPBBPTPPPPPBBTBTBPTPTPPTPBTBBBPBBPBBPBBPPBBPBBPPTPT
6/12/2024,SA D02,TBBBPPBPPBBBPPBBBPBPBPBBPPBPBBPBPBBPBBBPPBPPBPPTBTBBPPPBBPPB
6/12/2024,SA D02,PBBBPBPPPPPPBTPBPBBBBPPPBBBPPBPPPBPPPPBBPPBBBPBPBPTBPBTBPB
6/12/2024,SA D02,PPTPBBTPPPPBPPBPPBPPPBPBBBPPBBBPBBBBBTBBBBPBBPPPBPBPBTBPPBBB
6/12/2024,SA D02,BPBBBBPPBBBPPBBPPPBBBBPPBPPTPTPPPBPBBPBBBBTPPBBBPPPPPPBBTBPB
6/12/2024,SA D02,PBBBPBPTPPBBPPPBPBBBBPBPTPPPBPBPPBPBBPPTPBTBBPBPBPPPTBBP
7/12/2024,SA D02,BBTBPPPPPBBPPBBPBPPBPPBPTBPBPBPPBPTPBPPTPPBBPPBBBPPBBBPP
7/12/2024,SA D02,PPPPPBBBBPBPBPBBPBPTBBBPBBPPTPBPTPBTPBPPPBTBBBPBPBB
7/12/2024,SA D02,BBPPBPBBPTPBPBBTPBBBPBBBPPBBPBPTBTBBTPPPBPBBPPBPPTBBTTBTTPPP
7/12/2024,SA D02,BBTPPPPPPBPBBBPPPPBPBTPPTBTBTPBBBPBPPPBBBPBBPTBPPPTBTPBTBP
7/12/2024,SA D02,PTBPPBBPPTBBPTPBPPPPBBTPTPBBPBPPPBPPBBBTTPBPBBBPPBPPBBTPBBB
7/12/2024,SA D02,BPBPTBPBPPBPPTPBBPBPTBBPBPPBBBPPBBBBBPPBBBTBPBBTBBPPPBBPPP
7/12/2024,SA D02,PBBPBPPPBPBPPBPPTBBBBPPBTPPTPPPPPBBBBPPBPBPTBBPPPBPPPT
7/12/2024,SA D02,TBPBPPBBBBPBPBTBBTPPBBPBBBPBBBPPPBPPBBPBBBBTBBTBTPBBTBP
7/12/2024,SA D02,TPBPPBBBBPBTBTBPBBPBBBPBBBBPBPBPPTPPPBBBPBBBPPPPBBPPBBPPBBTP
7/12/2024,SA D02,PTPBPBPBPPPPTBBBPBBBPPPBPBPPPBBBBBPBBTPTPBPBBBPBPBBBBB
7/12/2024,SA D02,PBPBBBBPPPPBTPPPBPBBPBPBPBTPPBPTBBTPBPBBPPPPPPBPPBBBBPPP
7/12/2024,SA D02,PBPTPPBPBPBTBPPBPBBTPBBBPPTPBPPBBPBPPPPBBBBBBBPPPPPBBPTB
7/12/2024,SA D02,PPPBTBBPBPTBBTPBBPBBBBBBTBPPPPBPPBBPBBPBBPBBTBBBPPBPBPPB
7/12/2024,SA D02,PPBTBBBBBBPPTBBPPBPBBBPPPPBBBPPPBBBBTBBPTBPTPPBPPPTPPPPBPB
7/12/2024,SA D02,BBBBBTPPPBBBPTPBBPBTBBBPPBPPPTPBPBBBBPPPPPBBPBPBBBBBPPP
7/12/2024,SA D02,BPTPBBBPBBBBTBTBPPBBPPBPBPPTBPBBPBPTBPBBBPBPPTBTBBPPPBBPBBPP
7/12/2024,SA D02,TBPTPTPPTBBPBPPPBPBBBPPBPPBTBBPPTPBPBBPTBPPBBPPTBPPBBBBBPBBP
7/12/2024,SA D02,PPPTPBBBBBPPPPBBPPTBBBPPPPBPPPPBPBBPPBBPBBTTTPPBBBPTTBPBBPB
7/12/2024,SA D02,BBBPBBBPBBBPPTPPBBBTBBPPTPPPBPPPBPPBBBPPPBBBBBPPPPBBPTB
7/12/2024,SA D02,BPPPBBBBPPPBBPPPPBBPBPBBBBPBBBTBBPBPPBPBBBBBBTPPBPPBP
7/12/2024,SA D02,PTPBBBPTPBBTPBPBPBBBBTPBPTBPBPPPPBBBBPBBPBPBPPPBPBBPBPTPPBBP
7/12/2024,SA D02,PPPBPPPPBBBPPBBPPBPPTBTBPPPPBPBPPPPBBBTPPPPBPPBPBPPPBPBBTBBP
7/12/2024,SA D02,PBBBPPBPTTPBBBBPTBBPPBBBPPPPPPTBTBBBPBPPBBBBBPBBPP
8/12/2024,SA D02,BBPPBBBPBPTBPPPPTBPPBBBPBPBPTBPPBBPBBPPPBBBPTBBPPBPBTPPTBPPB
8/12/2024,SA D02,PPBTBPTPBPTPPBBBBBPBPPPBPPBPBPTBPPBBBTBBPPPBPBPPBPBBB
8/12/2024,SA D02,PPPPTBPTBPBBPPBBBPPTPBPPPPBPPBPBTBPBPBPPPPPPPPPBBTPPPBPPBBPP
8/12/2024,SA D02,TBPPBBPPPPPBPTBPBBBPTPBPBPPBPBBTPBBPPPPPBBPPBBTBBBTP
8/12/2024,SA D02,PBBBTPTBPBPPPBPPBBPPBBPBPBPPPBBBBPPPBBBBPPBPBBT
8/12/2024,SA D02,BPPPPPPPPTBPPBBBPBPBTPPBPBPBTPBPBBBBBPBPPPBTBPBBPPPPB
8/12/2024,SA D02,PBBTPBPBPBTBPBPPBPBPBPBPBBBPPBBBBPTPBTPTTPPBBPPPPBBBTB
8/12/2024,SA D02,PBBPPBBBPBPBBPBBPBPBPBPBPBBPPBPPBPPPPBPPPPBBPBPPBBPPBPPP
8/12/2024,SA D02,PBTTBBPPBPPPTPPTBPPPPTPBBBBTBPPPPPBBBPTPPTTPPPBBPBPPPBP
8/12/2024,SA D02,BTBBBPPTPBBPPTPBBBTPPPBPPBBBBBBPTBPTTPBPPBBBPPPBBBBBPPB
8/12/2024,SA D02,BBPPBPPPBPTBBPPBPBBBBPBPBBTPBPPPBPTBBBBBPPBPBPTBPBBBP
8/12/2024,SA D02,BPPPTPTBBPPBBPBPBPBPTBBTBPBBTBPPBBPBPBPPPPTBPBPBPB
8/12/2024,SA D02,TPBBPPTTBBPPBBBBTPBBPBBPBTPPTBPPBPBBPPPBBBPPTPPPPBPP
8/12/2024,SA D02,BBBBBBBBBBBPPTBPBTPBBPBBPTBPPPBPPPPPBBPBTTBPBBPBPTPPT
8/12/2024,SA D02,PPBPBBPBPTBPPPPPPPBBPBBBPBPBPBPPPBBTPPTPPBPBBBPPBPBBPBBP
8/12/2024,SA D02,TPPPPPTBBBPPBPPPPBPBBBBBPBBBBPPPBPPBBBPBBPPPPPBBPPBPP
8/12/2024,SA D02,PPBPPPPTBBBBBBTPBTBTPPBPBPBPPPBPPBPBTBBBTPPPPPPPBBBPB
8/12/2024,SA D02,TPPPBBBPPBPTPPBPPBPPBBBPPBBPBPBPPTPBBBBPPBBPBPPBPPTPP
8/12/2024,SA D02,BBPBPPTBBBBBPPPPPBPPBBBBPBBPBPBPBPBPTPPPPPPPTPBPTBTPPBBPBP
8/12/2024,SA D02,BBPPTPTPTTPBPBBPPPBPPBBPPPPBPBBBBPPBPPBBBBPBBPPBPPBT
8/12/2024,SA D02,PBBPPPBBBTPBPPTBPTBBBTPBPTBPBBPBPBBPBPBBTPBPBBPBTBPTPBBB
8/12/2024,SA D02,PBPPPPPPBPBBBPPPPPBPBPBBPPBBPBPBBPBPPBPPBBTPPPBPBBB
9/12/2024,SA D02,BPBBPPPBPPPBBPBBBPBBPTPBBPBPBPPBBBPBPPBPTBPBPPBTBBBP
9/12/2024,SA D02,PBTTPPBPBPBPBBBBPBBPPBTPPBBPBPBBBPBPPPBBBPPBTTTPPPPB
9/12/2024,SA D02,TBPBPBPPBBTPBBBBPPBTPBBBPBTPPBPTTPBPPBPBPBBBPBPPPBBBBTBP
9/12/2024,SA D02,PPPBBPBPPTPBPTBPBBBBPBPBBPBTTPBPPPPPBTBPPTBPPBBBBTTBPBP
9/12/2024,SA D02,PPTBPTPPBBBBPBTPPPPPBTPBBPPBBBPBBBPBPTBPBBTBBPPPPBBPPBPP
9/12/2024,SA D02,PPPPTPPTPPPPPPPBTPPPPPBBPBPPPTBBPPTBPPBBBBPBPPTBPPPPBTB
9/12/2024,SA D02,PBPPBPBPBPTBBBPBPBPBPBPBBBBPPBTBPTBBPPBPTBTBPPPBPPPPBTT
9/12/2024,SA D02,PBPTBPBPPBPPBPPBPBPBBPPPPTPBBBPPPBPBPPTPPBPPPBBBPPPPBBBB
9/12/2024,SA D02,BBBPPBPBPPPBPBBBPBBBPTBBBBBPTPBPBBBPPPBBTPBBBBTBBPT
9/12/2024,SA D02,BBPPBTPPPPPBPBPBPTPBPBPPBTTBPTPBBBPBBBBPBPTBBPTPPBBP
10/12/2024,SA D02,BPPTPPPPBBPBBBBBPPBPBBBBBBPBBBPPBPPPTPBBTBBBPPPPBPBB
10/12/2024,SA D02,BBBPBPTPBBPPBPBPTPPPPPBBBBBPPPPPPBBPPBPBPTBPTBBPPPBPBBBPBTB
10/12/2024,SA D02,BBPBPBPPTBBBBPBBTBTPPBBPPBPBPPBPBBPTBPBPPPBPPPPPBBPPPPP
10/12/2024,SA D02,TPBTBBPPPPBPPBBBBPBPPPPPBPPPPBBBBBPPBBBPBPPPPTPPBBBPBBTBP
10/12/2024,SA D02,BTPTBPPPBTPPBTTBPBPPTTTPBBBTBTPBPBPPBPPPPBBBBBBPPBPPTPTPPP
10/12/2024,SA D02,TBPBBBTPBBBTBBPBBPBBBBBPBTPPTPBBTPPBTPPTBBPTTBPPBBPTBPPPBPPT
10/12/2024,SA D02,PPBTPBPTBBBPPPBPBPBPTBBPBBTPBPPBBPBPPBBTBPPPPPPPPPPPPTTPB
10/12/2024,SA D02,BBBPPPBPBPBPPPPBTBPPTPBPBBBPPBPPPBBBPBPBBPTBBPTBBBPPPPPTBB
10/12/2024,SA D02,PBTBBPBBPPPBPBBPTBPPTPPPBBBBPPPBPPPTBBBTBBPTPBTPBTBBPTPPBBPT
10/12/2024,SA D02,PBBBPBPPBBTPTBTBPPTBPBBBTBBBBBTPBPPTPPBPPBBBBBBPPPBPBPP
10/12/2024,SA D02,PPPBPTPBBPPBBPBBBPBBPBBTBBBBPPPTPBBPTPPBPTPBBBBBPPBBPPBPBPB
10/12/2024,SA D02,BBPPBBBBBBBBBTPBPBPPTBPBPTPPBPBBBPPPTPPBBPBBBBTPTBPBBBB
10/12/2024,SA D02,PBPTBTBTBPBBPBBPBBBBPTBBPTBPBTPBPBBTPBPBPPPBTBTBBPBBTBPPBTPB
10/12/2024,SA D02,PBPBBTBPTBPBPPPPPPBBPPPPPBTBBPBPBTPPBBPBBBTTBPBBBPBBBPBBBPB
10/12/2024,SA D02,PTBPBPPPTBBBBBPBPPPBPTPPBPPBPTBPTBPBPBBBTPBTPBPPBPPBBPPP
10/12/2024,SA D02,BBBBPBPBPBTBBBBPPPBBBPTTPBPPBBPPBPBBBBPPPPBPBTPBBPBBBTTPBBBP
10/12/2024,SA D02,PBBPBBBBPPBBBBBBTPBPPBBBPTTTTTBPTTPPBTPTTBPBPBPBBPBTPPBPBBBB
10/12/2024,SA D02,BPPPBBBBBPPBBPBBBPPPPPPBBPPBBBBPBBPBBTBPBBTPBPBPBPPPBB
10/12/2024,SA D02,PBBBPPBBBBPBBPBPBPPBBPTPBBPBPBBBBPTBPPBBBTBPTPBPPBTPPTB
10/12/2024,SA D02,BBBBBBPBPBBBPTPPPPPPBPBPBBBBPBPPBBBPBBPBBPPBBBBBBPPPPPPPB
10/12/2024,SA D02,PTBTTPBBBBPBBBPPBPBPBBPPPTPPPPBBPBBBBBBTBBPBPBPPPTB
11/12/2024,SA D02,BPPBBPPBBPPPPBBPBPBPTBBBBBPPPBPTPBPTPPPPBBPBPBTBTPPBTPBBTPP
11/12/2024,SA D02,PBPBPPTBBBPPBPTPBPBPTTPBPPBPBPTPTPTBBPBBBPBPPPPPBBPPBPB
11/12/2024,SA D02,BPPBBPBBBBPPPPBBPBBBBPPPBBPPBPBPBPPPPTPPBBBPBBTBPBPBP
11/12/2024,SA D02,PBPBPTTBPPBPPPBBPPBPPBPBBPBPBTBTPBBTPPPBBTPBPPBPTPPBPPBP
11/12/2024,SA D02,PPPBPBPBBTPBBTPPBPPBPBTPBPPTBPPPBPBBBPPPTPBBBPBBBPPBTBPPP
11/12/2024,SA D02,PPBPPPBBBBPBPPPBBPPBPBBBBBBBBPPBPPPBBTPBBBPBBBPBT
11/12/2024,SA D02,BPBPPBPBPPBBPBTBPPPBBPPBPBBPPTPTPBBBPPBBBPPBBPBPBBPBBPB
11/12/2024,SA D02,BBPBTPPPPPPPBPBBBBPPPPBBBBTPPPTBBBBBBBPPBBPBBTBBBBPP
11/12/2024,SA D02,PBBBBPTBBPBPPPPPBPBPPPBBPBBPBPBBBTPPPBPBBBPBPPBBBBPBPPPBB
11/12/2024,SA D02,BTBBBBPPBPBPPBBPPTTBPPPBPPPPTPBTPBBBBPBBBPBPBBBTBPBTBPT
11/12/2024,SA D02,TTBPBBPBPPBBBPPBBPTBBPPPBPBTPBTBPPPPBTBBPPBTPTBTPBBPBTPBPB
11/12/2024,SA D02,BPPPBPPPPTBBPBPPPBBTBPPPPPPBBPTPPPPPPBBPPPBPPBBPPBBPBBB
11/12/2024,SA D02,BPPPBTBBBBPBPTBPTPBPPPBBPBPPBPBBPBBPTPBBBBTBPBTPPPBPBPPTBT
11/12/2024,SA D02,PBBBBPBBBPPBTPPBBPBBBBPTBPPPPPPBBPTBBPBBBPPBBPPPPPPBPPPPBBP
11/12/2024,SA D02,BPTBTBPTPTPBPPPPBPPBBBPBPBPPPTBPTBPPPPBBPBBTPBBPBBBBBBPBBP
11/12/2024,SA D02,PPPTBBPBBBBBPBPTPPPBPPPPBPBTPBPBTBPBPBPBPPPPPPBBPPPPTBBPPB
11/12/2024,SA D02,BBPPPPBBPBPPPTPBPPPPBPBPPPBPPBBPBBBPBPTBBBPTPBPBTBBBPTPPP
11/12/2024,SA D02,BBBBBPPPPPBPBPBPBBPBPPPBPBPBTPTPBPPBBPBPBPPPBBBBBTBBP
11/12/2024,SA D02,PBBBPBBTBBTBPBPPBPBTPBPBPBTPPBBTPBBPBPBBPBBBTPTPPBPPBTTPPP
11/12/2024,SA D02,BPPBTBBBPBPBPBPBTPPTPBBPPPPBBPBPPBPBTPPPBPBPPTBPPTPPPBP
11/12/2024,SA D02,BBBBBBBPPPTPTBBTBPPPBPBBTPPBPPBBPBPBBPBBTBTBBBBTPPBBBPBB
12/12/2024,SA D02,TBBBPBBPBBBPBPPBTTPPPBBTTTBBPBPPPBPPPPBPBBPBPBPPBBP
12/12/2024,SA D02,TPPPBBBBBPPBBBTPBPPBPBBPBPPBPPBPTBBBTBBPBPPPBPBPBPPBPBBBT
12/12/2024,SA D02,BTBPBBPBBBPBBPBPBBPPTBBBPPPBPPPBBBPBBPBBTTBBBBBBBBBBBPBPBB
12/12/2024,SA D02,TBPPTBBPPPPBPBBPTPPPBPBPPBBPBBBPPBPPBPPPBTBBBPBBBPPBBPPB
